x,y_noise_1,y_noise_2,y_noise_3,y_noise_4,y_noise_5
1.1212121212121209,1.4373111758233752,-1.0623090740794932,-0.152082107098638,1.9900306966651136,-3.877274775276103
1.191919191919192,3.7791590407543154,2.0640068058574323,2.5762566249913026,-1.6621366296979485,-8.269280032555125
1.2626262626262623,1.8074137334301408,-0.3036964692841351,1.9576264778795158,2.12412919094298,0.4738767859452859
1.333333333333333,0.6630580053711621,2.667953795597425,-0.2340321084903887,-0.9878779117213844,5.308480213306874
1.404040404040404,2.4486791895991344,-0.21271419097166056,8.057966545471924,5.526613211166951,9.137919537976083
1.4747474747474745,0.3158604569527632,4.6365729169588645,3.4384611738778186,0.9484745809152308,1.907178009022661
1.5454545454545454,1.6610557939619024,-0.11431438571532725,-4.623235561015675,-1.8497965882128995,9.595269926813607
1.616161616161616,-0.5873420529061324,0.728205038562292,1.9316910152819264,0.0867847043616694,-5.528179220100813
1.6868686868686869,-0.03132993320336541,2.923890550434405,-0.6885032786100989,2.948581932797562,-7.220056081080709
1.7575757575757571,1.4223960189785725,-1.2361938497584617,3.7828347874981207,-1.02936342810645,0.9477962886263552
1.8282828282828285,1.8966023873792108,1.6130556765920592,-1.2194264079143018,-2.1307457748819254,3.0784630520803367
1.8989898989898988,1.2658117574831622,3.7087289848580487,0.7502341518924945,2.069192322260841,0.9309697358227259
1.9696969696969695,0.9186056584397702,-2.1807125282944444,2.5492157777693816,2.014120225262902,-9.302956559371372
2.0404040404040398,0.6762708671804678,1.346642279834365,3.574640145280121,-1.0503981387147625,0.5317743652058144
2.1111111111111107,-0.5548986922201636,1.4433888866441107,-2.6772659230200646,-0.9605299243260274,-5.598724204377001
2.1818181818181817,0.1529839062053976,2.4364738581547267,-0.13067559292273878,1.8010278640306514,4.221190858750298
2.2525252525252526,0.36418766982463385,-1.6490749809717429,-0.6000094926984473,-4.967510925204875,2.6578176712686625
2.323232323232323,1.8365868722778933,-1.8614485801095748,-1.1805230516621579,-4.850390451447243,-3.9199342855777983
2.3939393939393936,1.0802158383546576,1.7804806800199915,6.032960269629487,-2.1371793362235483,-1.8327370378972716
2.4646464646464645,-1.0669522036882984,1.2900572981408076,1.9110330845573025,-0.1577006551729535,-4.599979657770323
2.535353535353535,0.9818901720691848,1.1587919033661431,-3.1248456603307453,1.901436465066408,0.34441071630853043
2.606060606060606,0.2365474996079193,1.3145261990181871,3.3752156211885636,6.523054647822443,5.397341382530427
2.6767676767676765,-0.0894791001905012,-0.7726065430415241,6.953911491153357,4.018081392923535,-4.341187331562262
2.7474747474747474,1.1668124357651757,1.019643541246315,3.6525319285777478,-0.08461797292940054,3.0753687245135297
2.8181818181818183,1.55560564431885,1.1107510684202615,-4.033503776039142,0.4485412902121437,-2.1266819700393054
2.888888888888889,1.4270352317653248,-0.9329477234036094,-0.956947105949628,-3.514362345902109,-3.4686090486625947
2.95959595959596,-0.3707267422463573,4.2000398032657955,4.2692242285361495,0.3944382370067216,-0.06666101879650788
3.0303030303030303,0.1335134907302294,1.390391708405019,-1.680282530274898,-0.7119086890991093,-4.733485745515426
3.1010101010101008,0.7496413395703714,-1.9642290862384901,1.7498361926054926,1.7092521495191653,-2.349868618569103
3.1717171717171717,1.3709141065624464,1.7084761967077466,2.719271139728097,-2.9135547947692046,-5.5940204835041545
3.2424242424242418,-0.10554879813595308,-1.575737900745306,-2.407165975024912,2.4510114966740257,10.197251104291283
3.3131313131313127,0.16741872153012824,1.9272469056788493,0.17450163000854513,6.484033350204256,0.5293954580525884
3.3838383838383836,-0.7726749827085475,2.650851149312289,-9.390142028909738,-0.10138060252994964,-3.1649675486654467
3.4545454545454537,-0.8808964519511299,-1.32605446457388,-2.7578527518733287,1.9221570605253069,1.3852097258006508
3.5252525252525246,1.1104953339971655,2.2247217700916107,-0.4597349425765134,3.0585454784474173,-0.2636707368511817
3.595959595959596,1.637822539040655,1.1071443643428285,-3.4617670354247165,-1.3232993770735133,-0.8232654871962832
3.666666666666666,0.19408660011427367,1.9102170416835875,5.1633306334895135,1.1624666489362747,3.336930221911733
3.737373737373737,1.2549954804880536,4.045048547903924,-4.038961551285869,0.3018321857232089,4.0390011328325555
3.808080808080808,0.5992692812680408,-0.25314297578533435,-1.082500203870545,0.6283376504157335,-2.414872481832231
3.878787878787879,-0.42055527316642505,-1.28290784727628,0.6167862132969733,-2.867474653983167,-2.654526721784701
3.949494949494949,0.5736100367960046,-1.5668144279634555,4.536034298485936,0.3102551283233616,-1.163044054470629
4.02020202020202,1.7385801455671417,-1.431076990829704,-4.1070428744371466,2.192536744082972,-11.309062244576753
4.090909090909091,0.15368853289484094,0.03531115317658412,3.6790058284696716,5.99408900318496,-7.386440738987968
4.161616161616162,1.7437357671801872,0.8613960609994686,0.20979129442494207,4.016175415707008,7.013463448588804
4.232323232323232,-2.450502264268512,0.7226244384812708,-2.7752831133226206,8.781972669867459,8.394081407327652
4.303030303030303,0.9818377388880952,1.8143017325849191,1.5462456573026837,-2.9094550170393267,-1.0852449632690204
4.373737373737374,0.23818657443947305,0.17714328995711587,0.7483185929217119,3.640422053084015,3.0339243214801335
4.4444444444444455,-0.15617984654311562,3.0498956582373857,-1.6578231275536324,0.8761955268761588,1.6990782766404322
4.515151515151515,0.2267334014270609,-0.3943410415843536,0.3443788798616153,8.89418435776225,15.529376667167748
4.585858585858586,-1.8600191852436512,5.567888062536478,-1.0283910612280391,-3.1056434120633645,5.725424286530125
4.6565656565656575,-0.09913682769345247,1.371869755674072,0.4610870958978036,-3.238352308579045,-0.5190528972597732
4.727272727272727,0.4710187381272789,-1.6004089462170326,2.1002981901786724,-2.283664415160556,-4.6637960363865965
4.797979797979798,1.5855358775620965,-2.0341431633016445,4.865692281256637,-8.387941064418648,-7.924589768467281
4.8686868686868685,-0.4165482086823444,1.0666668400776735,-3.6117244868892437,-2.001298077131741,1.1190401889274184
4.9393939393939394,-0.7123658525181048,-0.3507978202766189,6.4952278743438825,-2.9404028958397093,-3.6856259760464334
5.0101010101010095,-0.41091589298890097,1.5188421387798194,-5.76542224797187,0.6924162965004661,-7.020427397392735
5.0808080808080796,1.0012474080510092,1.0323205394960249,-0.3695099947578148,1.4528691934575728,-3.1470191308636983
5.151515151515151,0.4098752899102925,-0.06453364506313751,1.8460757997043376,7.585807537114153,-5.326615837821366
5.222222222222221,-0.4530974935055576,-1.6169247258753288,0.9196383134665792,3.8783580630056815,8.512370885624303
5.2929292929292915,0.5857140344408532,-2.957247848044232,-1.7956519581342842,-2.2351680213221155,4.48064538607475
5.363636363636363,0.1655399090272598,-0.8245675444548227,-0.5559043913926062,-3.5251963257142123,0.028599153096132555
5.434343434343433,1.0333422241775518,1.7774948222916072,-1.4143055703318361,2.0323739196706856,7.464417928094794
5.505050505050505,-0.6409139210401273,0.489326661097633,-1.7069550979954096,-5.219793655245344,0.4479807110753166
5.575757575757575,-0.2698853570096641,-2.433700767835872,2.6065830806511783,7.383611853005519,-4.248644217053214
5.646464646464647,-0.33750883063240034,0.4009611742021213,1.1256457803948992,4.772359805384905,7.670219708848044
5.717171717171718,-1.4119183461283566,0.8222313614614355,-2.0271321837782006,-1.8251060064150573,2.746146820427055
5.787878787878787,0.3448792948774151,-1.7189558545894268,2.7475586441125914,-6.803779098550671,-5.137471753819444
5.858585858585857,0.3071327603427613,0.3535277000539277,0.9679760507927,5.461566984824524,-0.905615902255169
5.929292929292929,0.04865688738893805,0.15996086763847694,2.4821297872633576,-0.4146159502639944,-4.3345478361773075
6.0,-0.1934383981300468,-2.244791860416146,1.9300352610159368,4.992413983138947,-6.872849919576581
